,genres,title,release_date,id,developer,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
113266,"Action, Indie, Early Access",Magnetron,2015-11-16,416390,Jay-Run,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113267,"Indie, RPG",Monster RPG 1,2015-11-16,420240,Nooskewl,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
113269,"Action, Casual, Indie",Trouble In The Manor,2015-07-01,338530,Charyb Games,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113270,"Indie, RPG, Strategy",Talisman - Character Pack #12 - Jester,2015-11-17,267785,Nomad Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
113271,"Indie, RPG, Strategy",Talisman - Character Pack #13 - Goblin Shaman,2015-11-17,267786,Nomad Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
113272,"Free to Play, Massively Multiplayer, Strategy",Affected Zone Tactics,2015-11-17,386640,Light Vision Interactive,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
113273,"Free to Play, Massively Multiplayer, Strategy",Ammunition Pack,2015-11-17,410460,Light Vision Interactive,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
113275,"Casual, Indie, Sports",BADBLOOD,2015-11-13,404400,Winnie Song,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
113276,"Action, Adventure, Indie",Ladra,2015-11-13,391180,Is Future Bright,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113277,Action,ESCHATOS - Arranged Sound Track,2015-11-13,409480,Qute,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113278,Simulation,Tank: M1A1 Abrams Battle Simulation,1989-01-01,410550,"Sphere, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113279,Action,World War II GI,1999-03-15,376750,TNT Team,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113280,"Adventure, Casual, Indie, RPG",Last Heroes,2015-11-13,370710,Warfare Studios,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
113281,"Adventure, Indie",Quatro Luzes,2015-11-15,415980,Jardel Elias,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113282,Adventure,Higurashi When They Cry Hou - Ch.2 Watanagashi,2015-11-13,410890,07th Expansion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113283,"Indie, Strategy",Conquest of Elysium 4,2015-11-16,403950,Illwinter Game Design,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113284,"Indie, Simulation",Holy Potatoes! A Weapon Shop?! - Spud Tales: Journey to Olympus,2015-11-13,391860,Daylight Studios,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113285,"Action, Simulation",Starlord,1993-01-01,410540,Third Millenium Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113286,Indie,Cinderella Escape! R12,2015-11-16,408000,Hajime Doujin Circle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113287,Indie,Kero Rhythm,2015-11-11,407070,Studio Pixel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113288,"Action, Adventure, Indie, Simulation",Dinosaur Hunt - Stegosaurus Expansion Pack,2015-11-13,408100,ANPA.US,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113290,"Action, Adventure, Casual, Indie",Catorize,2015-11-11,418960,Anima Locus,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113291,Simulation,OMSI 2 Add-on Vienna 1 - Line 24A,2015-11-12,345680,ViewApp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113292,"Casual, Indie",Marble Duel,2015-11-12,338120,HeroCraft Krasnodar,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113293,Simulation,OMSI 2 Add-on Vienna 2 - Line 23A,2015-11-12,345681,ViewApp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113295,Simulation,Train Simulator: DR BR 24 Loco Add-On,2015-11-12,325972,Romantic Railroads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113296,Indie,The Purring Quest,2015-11-12,409100,Valhalla Cats,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113297,"Action, Casual, Free to Play, Indie, Simulation, Strategy",GASP - Life on Mars,2015-11-11,414210,Dark Day Interactive,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
113298,"Simulation, Strategy",Flashpoint Campaigns: Germany Reforged,2015-11-12,411470,On Target Simulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
113299,"Free to Play, Massively Multiplayer, Simulation",Steel Ocean,2015-11-12,390670,ICE Entertainment,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
113300,Casual,Backgammon Blitz,2015-11-12,395900,VooFoo Studios,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113301,"Action, Indie",STEEL STRIDER,2015-11-12,404100,ASTRO PORT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113302,"Racing, Simulation, Sports",rFactor 2,2013-03-28,365960,Studio 397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
113304,"Action, Adventure, Casual, Indie",Caribbean Odyssey,2015-11-12,414500,GameIndica Entertainment,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113307,Action,Mushihimesama,2015-11-12,377860,"CAVE Interactive CO.,LTD.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113308,"Action, Adventure, Indie",Stardust Galaxy Warriors - Soundtrack,2015-11-10,418080,Vasara Entertainment,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113309,"Action, Adventure, Indie",Stardust Galaxy Warriors: Stellar Climax,2015-11-10,389650,Dreamloop Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113312,Action,Legend (1994),1994-04-01,412380,Arcade Zone,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113313,"Action, Free to Play, Massively Multiplayer",Piercing Blow,2015-11-10,382850,Zepetto Co.,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
113314,Simulation,TS Marketplace: HSA Scrap Wagons,2015-11-11,326017,Fastline Simulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113315,Strategy,Impossible Creatures Steam Edition,2003-01-07,324680,"Relic Entertainment,THQ Nordic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113316,"Action, Free to Play",Genesis Online,2015-11-05,409510,Shumkov Dmitriy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113317,"Action, Indie",RONIN - Special Edition Upgrade,2015-11-10,411100,Tomasz Wacławek,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113318,Simulation,TS Marketplace: RNA Barrier Wagons,2015-11-11,326018,Fastline Simulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113321,Strategy,NOBUNAGA'S AMBITION: Tenshouki WPK HD Version / 信長の野望・天翔記 with パワーアップキット HD Version,2015-11-11,370730,"KOEI TECMO GAMES CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113322,"Casual, Indie",Turbo Pug,2015-11-09,418070,"Space Cat Studios,SnowFlame,Back To Basics Gaming",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113323,"Action, Indie",Bleeding Border,2015-11-09,416290,Curse Box Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113324,"Action, Adventure, Indie, Simulation",Written in the Sky,2015-10-31,416130,Unwonted Studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113325,Adventure,Where Angels Cry: Tears of the Fallen (Collector's Edition),2015-11-09,413470,Cateia Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113327,RPG,Fallout 4,2015-11-09,377160,Bethesda Game Studios,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113328,Simulation,FSX: Steam Edition - Discover Australia and New Zealand Add-On,2015-11-09,379559,First Class Simulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113330,"Casual, Indie, RPG, Simulation",Lovely Weather We're Having,2015-11-10,404150,Julian Glander,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
113331,"Free to Play, Strategy",Krosmaster - Water Element Pack,2015-11-10,401450,Ankama Studio,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
113334,RPG,Tales of Zestiria - Evangelion Costume Set,2015-11-10,382467,BANDAI NAMCO Studio Inc.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113336,"Adventure, Indie",Act 2 Soundtrack,2015-11-06,372310,Prologue Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113337,"Adventure, Casual, Indie",Draw a Stickman: EPIC 2,2015-11-06,403180,Hitcents,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113338,"Indie, Strategy",Defend The Highlands,2015-11-06,374830,Kilted Camel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113339,"Action, Adventure, Indie, Simulation, Strategy",The Odyssey: Winds of Athena,2015-11-06,416080,Liquid Dragon Studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
113342,"Adventure, Casual, Indie",Prominence,2015-11-06,270230,Digital Media Workshop,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113343,"Indie, RPG, Strategy",Girlfriend Rescue - Deluxe Contents,2015-11-06,409180,Aldorlea Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
113344,"Casual, Indie",Aqua Panic !,2015-11-09,340700,Eko Software,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113345,"Casual, Indie",Aqua Panic! - Heaven Pack,2015-11-09,346261,Eko Software,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113346,"Casual, Indie",Aqua Panic! - Inferno Pack,2015-11-09,346260,Eko Software,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113347,Indie,Without Within 2,2015-11-09,398980,InvertMouse,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113349,Indie,Without Within 2 - Digital artbook,2015-11-09,399021,InvertMouse,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113350,"Adventure, Casual",Mystery Expedition: Prisoners of Ice,2014-02-18,397960,Lazy Turtle Games,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113351,"Indie, Racing, Simulation, Sports, Early Access",Liftoff,2015-11-09,410340,LuGus Studios,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
113352,"Action, Adventure, Indie",Questria: Rise of the Robot Skullfaces,2015-11-09,374420,AltImage Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113353,"Action, Adventure, Casual, Strategy",Bomb The Monsters!,2015-11-06,355020,Finalboss game studio,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113354,"Indie, Strategy",Super Trench Attack 2,2015-11-06,385360,Retro Army Limited,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113355,"Action, RPG, Simulation",Starpoint Gemini 2: Titans,2015-11-06,411420,Little Green Men Games,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
113356,"Indie, Simulation",Euro Truck Simulator 2 - Japanese Paint Jobs Pack,2015-11-09,388472,SCS Software,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113357,"Indie, Simulation, Strategy",Mini Metro,2015-11-06,287980,Dinosaur Polo Club,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
113358,"Indie, RPG",Diabolical,2015-11-06,416640,Choice of Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
113360,"Casual, Simulation",Among the Heavens,2015-11-06,409380,"Jetdogs Studios,CorePunch Gamestudio",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113361,Indie,Without Within 2 - Original soundtrack,2015-11-09,399020,InvertMouse,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113362,"Action, Adventure",HotLead,2015-11-06,416170,Thrill Pill Games,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113363,"Simulation, Strategy",Stronghold Crusader 2: The Jackal and The Khan,2015-11-06,349231,FireFly Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
113367,Simulation,Train Simulator: BR Class 24 Loco Add-On,2015-11-05,325979,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113368,Strategy,"Warhammer 40,000 : Armageddon - Ork Hunters",2015-11-05,405520,"Flashback Games,The Lordz Games Studio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113369,Action,Orc Slayer,2015-11-05,374990,Cooply Solutions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113370,"Action, Indie",Clandestine,2015-11-05,290530,Logic Artists,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113371,"Simulation, Strategy",Ironclads 2: American Civil War,2015-11-05,414260,Totem Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
113372,"Indie, Racing, Sports",MiniBikers,2015-11-05,416350,Ivanovich Games,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
113373,"Adventure, Indie, RPG, Strategy",Legends of Eisenwald: Road to Iron Forest,2015-11-05,416750,Aterdux Entertainment,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
113374,"Adventure, Indie, RPG, Strategy",Legends of Eisenwald Season Pass,2015-11-05,417160,Aterdux Entertainment,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
113376,"Casual, Indie",Ghost Cleaner,2015-11-05,398530,LookAtMyGame,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113378,"Action, Indie, RPG, Strategy",Birth of Shadows®,2015-11-05,401170,"Precision Games, LLC",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
113380,"Action, Casual, Indie, Strategy",Conflicks - Revolutionary Space Battles,2015-11-05,288260,Artifice Studio,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113381,"Adventure, Indie, Simulation, Strategy",Life is Hard OST,2015-11-05,417230,"Pirozhok Studio,Vitaliy Ruzankin",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
113382,"Adventure, Casual",The Secret Order 2: Masked Intent,2015-11-05,399890,Sunward Games,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113383,Strategy,Age of Empires II HD: The African Kingdoms,2015-11-05,355950,"SkyBox Labs,Forgotten Empires",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113384,"Design &amp; Illustration, Photo Editing, Utilities",ePic Character Generator,2015-11-05,408930,Overhead Games,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
113385,"Action, Adventure, RPG",Darksiders II Deathinitive Edition,2015-11-05,388410,"Gunfire Games,Vigil Games,THQ Nordic",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113386,"Action, Adventure, RPG",Darksiders II Deathinitive Edition Soundtrack,2015-11-05,417380,"Gunfire Games,Vigil Games,THQ Nordic",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113387,"Action, Indie, RPG",Wave of Darkness,2015-11-05,316370,Dreamatrix,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
113388,Adventure,Call of Cthulhu: Shadow of the Comet,1993-01-01,389470,Infogrames,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113389,"Action, Indie",Air Brawl,2015-06-02,375600,Landfall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113390,Adventure,Call of Cthulhu: Prisoner of Ice,1995-01-01,359620,Infogrames,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113391,"Action, Indie",Zero Reflex : Black Eye Edition,2015-11-05,405650,Exordium Games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113392,"Adventure, Casual, Simulation, Strategy",Viking Saga: New World,2015-11-05,416340,Realore,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
113399,"Action, Adventure, Indie, Simulation, Strategy",The Escapists - Duct Tapes are Forever,2015-11-03,408730,Mouldy Toof Studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
113400,RPG,Tales of Zestiria - Idolmaster Costume Set,2015-11-03,382468,BANDAI NAMCO Studio Inc.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113401,"Action, Free to Play, Indie",Brawlhalla - All Legends (Current and Future),2015-11-03,387020,Blue Mammoth Games,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
113404,"Sports, Strategy",Blood Bowl 2 - Lizardmen,2015-11-03,382210,Cyanide Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
113406,"Sports, Strategy",Blood Bowl 2 - Wood Elves,2015-11-03,382910,Cyanide Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
113409,"Action, Free to Play, Massively Multiplayer, Strategy",Battle Battalions,2015-11-03,399660,Petroglyph,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
113410,"Action, Free to Play, Massively Multiplayer, Strategy",Battle Battalions: Infantry Starter Kit,2015-11-03,413052,Petroglyph,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
113411,"Action, Free to Play, Massively Multiplayer, Strategy",Battle Battalions: Recon Starter Kit,2015-11-03,413051,Petroglyph,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
113412,"Indie, RPG",Dragon Fin Soup,2015-11-03,299600,"Grimm Bros, LLC",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
113413,"Action, Indie",Shmadow,2015-11-03,397570,Extrokold Games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113414,"Action, Free to Play, Massively Multiplayer, Strategy",Battle Battalions: Tank Starter Kit,2015-11-03,413050,Petroglyph,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
113415,Adventure,Getsuei Gakuen -kou-,2015-11-03,411390,Arc System Works,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113416,"Action, Free to Play, Indie",Pink Heaven,2015-11-04,409690,Studio Pixel,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
113424,"Action, Indie",Dawn of the Plow,2015-11-03,364700,"Dan FitzGerald,Trichotomy",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113425,"Adventure, Indie, Simulation, Strategy, Early Access",Life is Hard,2015-11-03,414080,"Pirozhok Studio,Vitaliy Ruzankin",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
113426,"Adventure, Casual, Simulation",THE GAME OF LIFE - The Official 2016 Edition,2015-11-03,403120,Marmalade Game Studio Ltd,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113428,"Adventure, Indie",Darkness Within 2: The Dark Lineage OST,2015-11-03,414640,Zoetrope Interactive,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113429,"Adventure, Indie",Darkness Within: In Pursuit of Loath Nolder - OST,2015-11-03,414680,Zoetrope Interactive,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113430,Simulation,FSX: Steam Edition - RAAS Professional Add-On,2015-11-03,356960,FS2Crew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113431,"Adventure, Indie",PONCHO,2015-11-03,332620,Delve Interactive,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113434,"Action, Adventure, Indie",Nightmare on Azathoth,2015-10-30,414470,Modesto Rabena,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113435,Simulation,Cities XXL - Map Editor,2015-10-30,415750,Focus Home Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113436,"Adventure, Indie",Mirrored - Chapter 1,2015-10-30,365880,"Kelkafa Studios,Cardboard Sword Limited,Jet Stone Studios",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113438,"Action, Casual, Indie, Strategy",Kaiju-A-GoGo: Halloween Kaiju Skins,2015-10-30,415220,Kerberos Productions Inc.,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113439,"Adventure, Indie, Early Access",Terminal Hacker - Into the Deep,2015-10-30,342540,SecuritySession.com,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113440,"Indie, Simulation",Welcome to Boon Hill,2015-10-31,406780,Matthew Ritter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113441,RPG,Fallout: A Post Nuclear Role Playing Game,1997-09-30,38400,Interplay Inc.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113442,"Action, Indie",Umihara Kawase,2015-11-02,384690,Studio Saizensen,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113443,"Adventure, Free to Play, Indie",Bloodwood Reload,2015-11-02,350990,Luminy Studios,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
113444,RPG,عالم أريب,2015-11-02,395960,Remal IT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113445,"Adventure, Casual, Indie, Massively Multiplayer, Strategy",The Black Watchmen - Original Soundtrack,2015-10-23,379750,Alice &amp; Smith,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
113446,"Action, Indie, Early Access",Spellsworn,2015-11-02,360620,Frogsong Studios AB,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113447,"Adventure, Casual",Russian Horror Story,2015-11-02,390970,"Footmade,Dagestan Technology",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113449,Adventure,Sonic Lost World,2015-11-02,329440,Sonic Team,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113450,"Action, Indie, RPG",Crystal Picnic,2015-11-02,415890,Nooskewl,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
113451,"Action, Indie, Strategy, Early Access",Bit Shifter,2015-11-02,393170,Plastic Games,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113452,Indie,Discouraged Workers - Digital Art Book,2015-11-02,382390,YGGDRASIL STUDIO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113453,Indie,Cibele,2015-11-02,408120,Star Maid Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113454,"Action, Indie, Early Access",The Extinction,2015-10-30,413510,ArrowGroundGames,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113457,"Action, Adventure, Indie, Strategy",Antisquad - HOTSEAT,2015-07-31,388070,InsGames,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113458,Strategy,The Seven Years War (1756-1763),2015-10-30,400470,Oliver Keppelmüller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113459,"RPG, Strategy",Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,2015-10-30,353270,"Idea Factory,Compile Heart,Felistella",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
113462,"RPG, Strategy",Histy's Emergency Aid Plan Pack / いーすんからの救済用仕様書パック,2015-11-06,389150,"Idea Factory,Compile Heart,Felistella",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
113463,"Adventure, Free to Play, Indie",Electric Highways,2015-10-28,412140,"Zykov Eddy,Xitilon",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
113465,"Adventure, Free to Play, Indie",Electric Highways - OST,2015-10-28,413840,"Zykov Eddy,Xitilon",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
113466,"Adventure, Casual",Twisted Lands Trilogy: Collector's Edition,2015-10-28,398630,Alawar,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113467,Indie,Albert and Otto,2015-10-28,368590,K Bros Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113473,"Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access",Cannibal,2015-10-28,350800,Gametek Brasil,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
113474,"Action, Indie",GALAK-Z,2015-10-29,300580,17-BIT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113475,"Action, Casual, Free to Play, Massively Multiplayer",Counter-Strike Nexon: Zombies - Oz's Trio,2015-10-28,404240,Nexon,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
113476,"Indie, RPG, Strategy",Talisman - The City Expansion,2015-10-29,267784,Nomad Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
